,fid,title,description,category,price,length,rating,actors,_merge
109,525,LOATHING LEGALLY,A Boring Epistle of a Pioneer And a Mad Scientist who must Escape a Frisbee in The Gulf of Mexico,Classics,0.99,140,R,"AUDREY OLIVIER, GARY PHOENIX, SUSAN DAVIS, MORGAN HOPKINS, GRETA KEITEL",left_only
110,244,DORADO NOTTING,A Action-Packed Tale of a Sumo Wrestler And a A Shark who must Meet a Frisbee in California,Music,4.99,139,NC-17,"AUDREY OLIVIER, JESSICA BAILEY, GENE WILLIS, FAY WOOD",left_only
111,779,SENSE GREEK,A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House,Sports,4.99,54,R,"AUDREY OLIVIER, JODIE DEGENERES, SPENCER DEPP, AL GARLAND, OLYMPIA PFEIFFER, RENEE BALL, FRED COSTNER",right_only
112,389,GUNFIGHTER MUSSOLINI,A Touching Saga of a Robot And a Boy who must Kill a Man in Ancient Japan,Sports,2.99,127,PG-13,"AUDREY OLIVIER, JUDY DEAN, SCARLETT DAMON, RUSSELL CLOSE",left_only
113,720,REDEMPTION COMFORTS,A Emotional Documentary of a Dentist And a Woman who must Battle a Mad Scientist in Ancient China,New,2.99,179,NC-17,"AUDREY OLIVIER, KENNETH PALTROW, MILLA KEITEL, ALBERT JOHANSSON, DEBBIE AKROYD",left_only
114,668,PEAK FOREVER,A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft,Sports,4.99,80,PG,"AUDREY OLIVIER, KENNETH PESCI, ANGELA WITHERSPOON, DEBBIE AKROYD, GREGORY GOODING",left_only
115,668,PEAK FOREVER,A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft,Sports,4.99,80,PG,"AUDREY OLIVIER, KENNETH PESCI, ANGELA WITHERSPOON, GREGORY GOODING, DEBBIE AKROYD",right_only
116,788,SHIP WONDERLAND,A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback,Documentary,2.99,104,R,"AUDREY OLIVIER, MAE HOFFMAN, RALPH CRUZ, KENNETH TORN, CUBA ALLEN, WARREN JACKMAN, NICK DEGENERES, CUBA BIRCH",left_only
117,525,LOATHING LEGALLY,A Boring Epistle of a Pioneer And a Mad Scientist who must Escape a Frisbee in The Gulf of Mexico,Classics,0.99,140,R,"AUDREY OLIVIER, MORGAN HOPKINS, GARY PHOENIX, GRETA KEITEL, SUSAN DAVIS",right_only
118,836,SQUAD FISH,A Fast-Paced Display of a Pastry Chef And a Dog who must Kill a Teacher in Berlin,Sports,2.99,136,PG,"AUDREY OLIVIER, PARKER GOLDBERG, MILLA KEITEL, FRANCES TOMEI, MATTHEW CARREY",left_only
119,438,HUMAN GRAFFITI,A Beautiful Reflection of a Womanizer And a Sumo Wrestler who must Chase a Database Administrator in The Gulf of Mexico,Games,2.99,68,NC-17,"AUDREY OLIVIER, WILL WILSON, PENELOPE GUINESS, FRED COSTNER",right_only
120,156,CLERKS ANGELS,A Thrilling Display of a Sumo Wrestler And a Girl who must Confront a Man in A Baloon,Documentary,4.99,164,G,"BELA WALKEN, ADAM HOPPER, SUSAN DAVIS, PENELOPE CRONYN",right_only
121,284,ENEMY ODDS,A Fanciful Panorama of a Mad Scientist And a Woman who must Pursue a Astronaut in Ancient India,Music,4.99,77,NC-17,"BELA WALKEN, EWAN GOODING, VIVIEN BERGEN, LIZA BERGMAN",right_only
122,423,HOLLYWOOD ANONYMOUS,A Fast-Paced Epistle of a Boy And a Explorer who must Escape a Dog in A U-Boat,Children,0.99,69,PG,"BELA WALKEN, GROUCHO WILLIAMS, RENEE TRACY, CHRISTIAN NEESON, HENRY BERRY, ANNE CRONYN",right_only
123,575,MIDSUMMER GROUNDHOG,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,Documentary,4.99,48,G,"BELA WALKEN, JADA RYDER",right_only
124,122,CARRIE BUNCH,A Amazing Epistle of a Student And a Astronaut who must Discover a Frisbee in The Canadian Rockies,Horror,0.99,114,PG,"BELA WALKEN, JUDE CRUISE, VAL BOLGER, KENNETH TORN, ANGELINA ASTAIRE, MENA TEMPLE, GRETA MALDEN",right_only
125,919,TYCOON GATHERING,A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse,Games,4.99,82,G,"BELA WALKEN, MICHAEL BOLGER, MINNIE KILMER, CAMERON ZELLWEGER, SPENCER DEPP, VIVIEN BERGEN",right_only
126,560,MARS ROMAN,A Boring Drama of a Car And a Dog who must Succumb a Madman in Soviet Georgia,Games,0.99,62,NC-17,"BELA WALKEN, RIVER DEAN, OLYMPIA PFEIFFER, MICHAEL BOLGER, CUBA BIRCH, JAYNE SILVERSTONE, ADAM GRANT",right_only
127,815,SNATCHERS MONTEZUMA,A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies,Classics,2.99,74,PG-13,"BELA WALKEN, ROCK DUKAKIS, KENNETH HOFFMAN, SPENCER DEPP, FAY KILMER, GOLDIE BRODY, REESE WEST, JOE SWANK, TIM HACKMAN",right_only
128,64,BEETHOVEN EXORCIST,A Epic Display of a Pioneer And a Student who must Challenge a Butler in The Gulf of Mexico,Drama,0.99,151,PG-13,"BELA WALKEN, SANDRA PECK, WARREN JACKMAN, SCARLETT BENING, MINNIE KILMER, VIVIEN BASINGER",right_only
129,524,LION UNCUT,A Intrepid Display of a Pastry Chef And a Cat who must Kill a A Shark in Ancient China,Comedy,0.99,50,PG,"BELA WALKEN, UMA WOOD, PENELOPE PINKETT",right_only
130,837,STAGE WORLD,A Lacklusture Panorama of a Woman And a Frisbee who must Chase a Crocodile in A Jet Boat,Comedy,2.99,85,PG,"BELA WALKEN, WALTER TORN",right_only
131,939,VERTIGO NORTHWEST,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan,Comedy,2.99,90,R,"BELA WALKEN, WARREN JACKMAN, DAN STREEP, PENELOPE GUINESS",right_only
132,611,MUSKETEERS WAIT,A Touching Yarn of a Student And a Moose who must Fight a Mad Cow in Australia,Classics,4.99,73,PG,BEN HARRIS,right_only
133,611,MUSKETEERS WAIT,A Touching Yarn of a Student And a Moose who must Fight a Mad Cow in Australia,Classics,4.99,73,PG,BEN HARRIS,left_only
134,927,UPRISING UPTOWN,A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin,Action,2.99,174,NC-17,"BEN HARRIS, GENE HOPKINS, ANNE CRONYN, WILL WILSON, HARVEY HOPE",right_only
135,217,DAZED PUNK,A Action-Packed Story of a Pioneer And a Technical Writer who must Discover a Forensic Psychologist in An Abandoned Amusement Park,Games,4.99,120,G,"BEN HARRIS, GEOFFREY HESTON, GRETA MALDEN, BEN WILLIS, BOB FAWCETT, GRACE MOSTEL",right_only
136,476,JASON TRAP,A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery,Family,2.99,130,NC-17,"BEN HARRIS, GOLDIE BRODY, NATALIE HOPKINS, ANGELA HUDSON, MINNIE KILMER",right_only
137,891,TIMBERLAND SKY,A Boring Display of a Man And a Dog who must Redeem a Girl in A U-Boat,Classics,0.99,69,G,"BEN HARRIS, JUDE CRUISE, GARY PHOENIX, CHRISTOPHER WEST",right_only
138,821,SORORITY QUEEN,A Fast-Paced Display of a Squirrel And a Composer who must Fight a Forensic Psychologist in A Jet Boat,Foreign,0.99,184,NC-17,"BEN HARRIS, RIVER DEAN, CATE HARRIS, RIP CRAWFORD",right_only
139,332,FRANKENSTEIN STRANGER,A Insightful Character Study of a Feminist And a Pioneer who must Pursue a Pastry Chef in Nigeria,Comedy,0.99,159,NC-17,"BEN HARRIS, SCARLETT DAMON",right_only
140,968,WEREWOLF LOLA,A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery,Action,4.99,79,G,"BEN HARRIS, VIVIEN BASINGER, GROUCHO SINATRA, CUBA OLIVIER, KENNETH PESCI, OPRAH KILMER, GENE WILLIS",right_only
141,932,VALLEY PACKER,A Astounding Documentary of a Astronaut And a Boy who must Outrace a Sumo Wrestler in Berlin,Comedy,0.99,73,G,"BEN WILLIS, CAMERON WRAY, SUSAN DAVIS, TOM MIRANDA",right_only
142,412,HEAVYWEIGHTS BEAST,A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park,Documentary,4.99,102,G,"BEN WILLIS, DAN STREEP, WARREN JACKMAN, ROCK DUKAKIS, BURT TEMPLE",left_only
143,120,CARIBBEAN LIBERTY,A Fanciful Tale of a Pioneer And a Technical Writer who must Outgun a Pioneer in A Shark Tank,Sports,4.99,92,NC-17,"BEN WILLIS, ELLEN PRESLEY, CHRIS BRIDGES, SUSAN DAVIS, JANE JACKMAN, KIM ALLEN, HARVEY HOPE, LAURENCE BULLOCK",left_only
144,339,FROGMEN BREAKING,A Unbelieveable Yarn of a Mad Scientist And a Cat who must Chase a Lumberjack in Australia,Travel,0.99,111,R,"BEN WILLIS, ELLEN PRESLEY, MORGAN MCDORMAND, RIVER DEAN, RUSSELL TEMPLE, LAURENCE BULLOCK",left_only
145,49,BADMAN DAWN,A Emotional Panorama of a Pioneer And a Composer who must Escape a Mad Scientist in A Jet Boat,Sci-Fi,2.99,162,R,"BEN WILLIS, HARRISON BALE, CUBA ALLEN, WARREN JACKMAN, GRETA KEITEL, OLYMPIA PFEIFFER, ALAN DREYFUSS, THORA TEMPLE",left_only
146,340,FRONTIER CABIN,A Emotional Story of a Madman And a Waitress who must Battle a Teacher in An Abandoned Fun House,New,4.99,183,PG-13,"BEN WILLIS, JUDE CRUISE, FAY KILMER, RIP CRAWFORD, JOHNNY LOLLOBRIGIDA, HARVEY HOPE",right_only
147,655,PANTHER REDS,A Brilliant Panorama of a Moose And a Man who must Reach a Teacher in The Gulf of Mexico,Sci-Fi,4.99,109,NC-17,"BEN WILLIS, SUSAN DAVIS, WARREN NOLTE, GENE HOPKINS, HARVEY HOPE",left_only
148,412,HEAVYWEIGHTS BEAST,A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park,Documentary,4.99,102,G,"BEN WILLIS, WARREN JACKMAN, ROCK DUKAKIS, BURT TEMPLE, DAN STREEP",right_only
149,519,LIBERTY MAGNIFICENT,A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon,Sports,2.99,138,G,"BETTE NICHOLSON, ALEC WAYNE, CHRISTIAN NEESON, BEN WILLIS, GREG CHAPLIN, WILL WILSON, CUBA BIRCH",left_only
150,256,DROP WATERFRONT,A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China,Sports,4.99,178,R,"BETTE NICHOLSON, CAMERON STREEP, JUDY DEAN, MENA TEMPLE, JESSICA BAILEY, MEG HAWKE, FRANCES TOMEI, ED MANSFIELD",left_only
151,164,COAST RAINBOW,A Astounding Documentary of a Mad Cow And a Pioneer who must Challenge a Butler in The Sahara Desert,Documentary,0.99,55,PG,"BETTE NICHOLSON, CAMERON STREEP, SISSY SOBIESKI, REESE KILMER, FRANCES DAY-LEWIS, ANGELA WITHERSPOON, OPRAH KILMER, LISA MONROE, BURT TEMPLE, REESE WEST",left_only
152,112,CALENDAR GUNFIGHT,A Thrilling Drama of a Frisbee And a Lumberjack who must Sink a Man in Nigeria,Foreign,4.99,120,NC-17,"BETTE NICHOLSON, CAMERON STREEP, TIM HACKMAN, MILLA PECK, GARY PHOENIX, GINA DEGENERES, GRETA KEITEL, WHOOPI HURT",left_only
153,517,LESSON CLEOPATRA,A Emotional Display of a Man And a Explorer who must Build a Boy in A Manhattan Penthouse,Sports,0.99,167,NC-17,"BETTE NICHOLSON, CARMEN HUNT, CAMERON WRAY, ANGELA HUDSON, KENNETH TORN, WALTER TORN, WARREN NOLTE, CUBA ALLEN, LIZA BERGMAN, JON CHASE, LISA MONROE, ROCK DUKAKIS",left_only
154,892,TITANIC BOONDOCK,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,Animation,4.99,104,R,"BETTE NICHOLSON, DAN HARRIS, PENELOPE CRONYN, WARREN NOLTE, JULIANNE DENCH, EWAN GOODING, JAYNE NOLTE, GEOFFREY HESTON, WILL WILSON, OLYMPIA PFEIFFER, MATTHEW CARREY, MARY KEITEL",left_only
155,892,TITANIC BOONDOCK,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,Animation,4.99,104,R,"BETTE NICHOLSON, DAN HARRIS, PENELOPE CRONYN, WARREN NOLTE, JULIANNE DENCH, EWAN GOODING, MARY KEITEL, OLYMPIA PFEIFFER, WILL WILSON, GEOFFREY HESTON, JAYNE NOLTE, MATTHEW CARREY",right_only
156,256,DROP WATERFRONT,A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China,Sports,4.99,178,R,"BETTE NICHOLSON, ED MANSFIELD, FRANCES TOMEI, CAMERON STREEP, MEG HAWKE, JESSICA BAILEY, MENA TEMPLE, JUDY DEAN",right_only
157,60,BEAST HUNCHBACK,A Awe-Inspiring Epistle of a Student And a Squirrel who must Defeat a Boy in Ancient China,Classics,4.99,89,R,"BETTE NICHOLSON, JODIE DEGENERES, ANGELINA ASTAIRE, KENNETH TORN, SUSAN DAVIS",left_only
158,193,CROSSROADS CASUALTIES,A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback,Animation,2.99,153,G,"BETTE NICHOLSON, KENNETH PESCI, FRANCES TOMEI, ED MANSFIELD, RUSSELL TEMPLE, MERYL GIBSON, ED GUINESS, KENNETH TORN",right_only
159,193,CROSSROADS CASUALTIES,A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback,Animation,2.99,153,G,"BETTE NICHOLSON, KENNETH PESCI, KENNETH TORN, FRANCES TOMEI, ED MANSFIELD, RUSSELL TEMPLE, MERYL GIBSON, ED GUINESS",left_only
160,692,POTLUCK MIXED,A Beautiful Story of a Dog And a Technical Writer who must Outgun a Student in A Baloon,Animation,2.99,179,G,"BETTE NICHOLSON, KIM ALLEN, GREGORY GOODING, LAURENCE BULLOCK, MATTHEW LEIGH, SCARLETT DAMON",right_only
161,165,COLDBLOODED DARLING,A Brilliant Panorama of a Dentist And a Moose who must Find a Student in The Gulf of Mexico,Sci-Fi,4.99,70,G,"BETTE NICHOLSON, LUCILLE TRACY, BEN WILLIS, GINA DEGENERES",left_only
162,902,TRADING PINOCCHIO,A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station,Sports,4.99,170,PG,"BETTE NICHOLSON, NICK STALLONE, MILLA KEITEL",left_only
163,70,BIKINI BORROWERS,A Astounding Drama of a Astronaut And a Cat who must Discover a Woman in The First Manned Space Station,Animation,4.99,142,NC-17,"BETTE NICHOLSON, PENELOPE CRONYN",left_only
164,826,SPEED SUIT,A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China,Travel,4.99,124,PG-13,"BETTE NICHOLSON, SANDRA KILMER, MEG HAWKE, DARYL CRAWFORD, CHRIS DEPP, WILL WILSON",left_only
165,53,BANG KWAI,A Epic Drama of a Madman And a Cat who must Face a A Shark in An Abandoned Amusement Park,Family,2.99,87,NC-17,"BETTE NICHOLSON, SANDRA PECK, JULIA BARRYMORE, MICHELLE MCCONAUGHEY, WALTER TORN, RUSSELL TEMPLE, FAY WOOD",right_only
166,53,BANG KWAI,A Epic Drama of a Madman And a Cat who must Face a A Shark in An Abandoned Amusement Park,Family,2.99,87,NC-17,"BETTE NICHOLSON, SANDRA PECK, JULIA BARRYMORE, MICHELLE MCCONAUGHEY, WALTER TORN, RUSSELL TEMPLE, FAY WOOD",left_only
167,692,POTLUCK MIXED,A Beautiful Story of a Dog And a Technical Writer who must Outgun a Student in A Baloon,Animation,2.99,179,G,"BETTE NICHOLSON, SCARLETT DAMON, MATTHEW LEIGH, KIM ALLEN, LAURENCE BULLOCK, GREGORY GOODING",left_only
168,451,IGBY MAKER,A Epic Documentary of a Hunter And a Dog who must Outgun a Dog in A Baloon Factory,Travel,4.99,160,NC-17,"BETTE NICHOLSON, SEAN GUINESS, DAN STREEP, GEOFFREY HESTON, MICHAEL BENING",right_only
169,451,IGBY MAKER,A Epic Documentary of a Hunter And a Dog who must Outgun a Dog in A Baloon Factory,Travel,4.99,160,NC-17,"BETTE NICHOLSON, SEAN GUINESS, DAN STREEP, GEOFFREY HESTON, MICHAEL BENING",left_only
170,29,ANTITRUST TOMATOES,A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India,Action,2.99,168,NC-17,"BETTE NICHOLSON, UMA WOOD, SIDNEY CROWE, SALMA NOLTE, WILLIAM HACKMAN, RENEE BALL, REESE WEST",right_only
171,29,ANTITRUST TOMATOES,A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India,Action,2.99,168,NC-17,"BETTE NICHOLSON, UMA WOOD, SIDNEY CROWE, SALMA NOLTE, WILLIAM HACKMAN, RENEE BALL, REESE WEST",left_only
172,826,SPEED SUIT,A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China,Travel,4.99,124,PG-13,"BETTE NICHOLSON, WILL WILSON, SANDRA KILMER, CHRIS DEPP, DARYL CRAWFORD, MEG HAWKE",right_only
173,994,WYOMING STORM,A Awe-Inspiring Panorama of a Robot And a Boat who must Overcome a Feminist in A U-Boat,New,4.99,100,PG-13,"BETTE NICHOLSON, WOODY HOFFMAN, SIDNEY CROWE, HARRISON BALE, PENELOPE MONROE, JULIA ZELLWEGER",left_only
174,756,SADDLE ANTITRUST,A Stunning Epistle of a Feminist And a A Shark who must Battle a Woman in An Abandoned Fun House,Comedy,2.99,80,PG-13,"BOB FAWCETT, ADAM HOPPER, MINNIE KILMER",left_only
175,182,CONTROL ANTHEM,A Fateful Documentary of a Robot And a Student who must Battle a Cat in A Monastery,Comedy,4.99,185,G,"BOB FAWCETT, AUDREY OLIVIER, CHARLIZE DENCH",left_only
176,473,JACKET FRISCO,A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon,Drama,2.99,181,PG-13,"BOB FAWCETT, BELA WALKEN, AL GARLAND, VIVIEN BASINGER, ANGELA WITHERSPOON, KENNETH TORN, ELLEN PRESLEY, MILLA PECK, MAE HOFFMAN, CHARLIZE DENCH",right_only
177,3,ADAPTATION HOLES,A Astounding Reflection of a Lumberjack And a Car who must Sink a Lumberjack in A Baloon Factory,Documentary,2.99,50,NC-17,"BOB FAWCETT, CAMERON STREEP, NICK WAHLBERG, RAY JOHANSSON, JULIANNE DENCH",right_only
178,182,CONTROL ANTHEM,A Fateful Documentary of a Robot And a Student who must Battle a Cat in A Monastery,Comedy,4.99,185,G,"BOB FAWCETT, CHARLIZE DENCH, AUDREY OLIVIER",right_only
179,266,DYNAMITE TARZAN,A Intrepid Documentary of a Forensic Psychologist And a Mad Scientist who must Face a Explorer in A U-Boat,Classics,0.99,141,PG-13,"BOB FAWCETT, CHARLIZE DENCH, JULIANNE DENCH, EWAN GOODING, CUBA BIRCH",left_only
180,428,HOMICIDE PEACH,A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention,Family,2.99,141,PG-13,"BOB FAWCETT, FRANCES DAY-LEWIS, JAYNE NEESON, GROUCHO SINATRA, MAE HOFFMAN, KENNETH TORN, HARRISON BALE, ALBERT NOLTE",left_only
181,750,RUN PACIFIC,A Touching Tale of a Cat And a Pastry Chef who must Conquer a Pastry Chef in A MySQL Convention,New,0.99,145,R,"BOB FAWCETT, GARY PHOENIX, DAN HARRIS, MAE HOFFMAN, WOODY JOLIE, SIDNEY CROWE",left_only
182,490,JUMANJI BLADE,A Intrepid Yarn of a Husband And a Womanizer who must Pursue a Mad Scientist in New Orleans,New,2.99,121,G,"BOB FAWCETT, JENNIFER DAVIS, NICK STALLONE, GARY PHOENIX, JIM MOSTEL, MENA TEMPLE",right_only
183,670,PELICAN COMFORTS,A Epic Documentary of a Boy And a Monkey who must Pursue a Astronaut in Berlin,Documentary,4.99,48,PG,"BOB FAWCETT, JULIA BARRYMORE, GROUCHO SINATRA, WHOOPI HURT, RUSSELL TEMPLE",right_only
184,670,PELICAN COMFORTS,A Epic Documentary of a Boy And a Monkey who must Pursue a Astronaut in Berlin,Documentary,4.99,48,PG,"BOB FAWCETT, JULIA BARRYMORE, GROUCHO SINATRA, WHOOPI HURT, RUSSELL TEMPLE",left_only
185,877,TAXI KICK,A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia,Music,0.99,64,PG-13,"BOB FAWCETT, KENNETH PALTROW, WOODY JOLIE, SPENCER DEPP, ALBERT NOLTE, MENA HOPPER",right_only
186,877,TAXI KICK,A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia,Music,0.99,64,PG-13,"BOB FAWCETT, KENNETH PALTROW, WOODY JOLIE, SPENCER DEPP, ALBERT NOLTE, MENA HOPPER",left_only
187,404,HATE HANDICAP,A Intrepid Reflection of a Mad Scientist And a Pioneer who must Overcome a Hunter in The First Manned Space Station,Comedy,0.99,107,PG,"BOB FAWCETT, KEVIN BLOOM, RIVER DEAN",left_only
188,152,CIRCUS YOUTH,A Thoughtful Drama of a Pastry Chef And a Dentist who must Pursue a Girl in A Baloon,Children,2.99,90,PG-13,"BOB FAWCETT, MATTHEW CARREY",right_only
189,152,CIRCUS YOUTH,A Thoughtful Drama of a Pastry Chef And a Dentist who must Pursue a Girl in A Baloon,Children,2.99,90,PG-13,"BOB FAWCETT, MATTHEW CARREY",left_only
190,473,JACKET FRISCO,A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon,Drama,2.99,181,PG-13,"BOB FAWCETT, MILLA PECK, MAE HOFFMAN, CHARLIZE DENCH, ELLEN PRESLEY, KENNETH TORN, ANGELA WITHERSPOON, VIVIEN BASINGER, AL GARLAND, BELA WALKEN",left_only
191,756,SADDLE ANTITRUST,A Stunning Epistle of a Feminist And a A Shark who must Battle a Woman in An Abandoned Fun House,Comedy,2.99,80,PG-13,"BOB FAWCETT, MINNIE KILMER, ADAM HOPPER",right_only
192,711,RAGING AIRPLANE,A Astounding Display of a Secret Agent And a Technical Writer who must Escape a Mad Scientist in A Jet Boat,Sci-Fi,4.99,154,R,"BOB FAWCETT, MINNIE ZELLWEGER, JOHN SUVARI",right_only
193,711,RAGING AIRPLANE,A Astounding Display of a Secret Agent And a Technical Writer who must Escape a Mad Scientist in A Jet Boat,Sci-Fi,4.99,154,R,"BOB FAWCETT, MINNIE ZELLWEGER, JOHN SUVARI",left_only
194,2,ACE GOLDFINGER,A Astounding Epistle of a Database Administrator And a Explorer who must Find a Car in Ancient China,Horror,4.99,48,G,"BOB FAWCETT, MINNIE ZELLWEGER, SEAN GUINESS, CHRIS DEPP",left_only
195,644,OSCAR GOLD,A Insightful Tale of a Database Administrator And a Dog who must Face a Madman in Soviet Georgia,Animation,2.99,115,PG,"BOB FAWCETT, RIP CRAWFORD, DUSTIN TAUTOU, ELLEN PRESLEY, HARVEY HOPE, AL GARLAND",left_only
196,212,DARN FORRESTER,A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat,Action,4.99,185,G,"BOB FAWCETT, SANDRA KILMER, JODIE DEGENERES, RALPH CRUZ, CHARLIZE DENCH, SEAN GUINESS, CHRIS BRIDGES, CATE MCQUEEN, MENA HOPPER",left_only
197,673,PERSONAL LADYBUGS,A Epic Saga of a Hunter And a Technical Writer who must Conquer a Cat in Ancient Japan,Music,0.99,118,PG-13,"BOB FAWCETT, SANDRA KILMER, TOM MIRANDA, WARREN NOLTE, SALMA NOLTE, CATE HARRIS, HUMPHREY WILLIS, KENNETH HOFFMAN, JAYNE SILVERSTONE",left_only
198,785,SHAWSHANK BUBBLE,A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park,Travel,4.99,80,PG,"BOB FAWCETT, VAL BOLGER, KENNETH PESCI, SYLVESTER DERN, RENEE TRACY, SCARLETT BENING, ANGELA WITHERSPOON, IAN TANDY, CHRISTOPHER WEST, JULIA FAWCETT",left_only
199,956,WANDA CHAMBER,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,Games,4.99,107,PG-13,"BURT DUKAKIS, ADAM GRANT, SEAN WILLIAMS, MILLA KEITEL, MATTHEW LEIGH, DAN STREEP, GENE MCKELLEN",left_only
200,915,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,Action,4.99,92,G,"BURT DUKAKIS, CARMEN HUNT, MARY TANDY, JESSICA BAILEY, SIDNEY CROWE, GENE HOPKINS",left_only
201,81,BLINDNESS GUN,A Touching Drama of a Robot And a Dentist who must Meet a Hunter in A Jet Boat,Sci-Fi,4.99,103,PG-13,"BURT DUKAKIS, CHRIS BRIDGES, ADAM HOPPER",left_only
